Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,DeleteObject,Requests-NoCharge,4b8545297362cfff9efe73a19b7c30d2-default,06/22/08 00:00:00,06/23/08 00:00:00,4
AmazonS3,PutObject,DataTransfer-In-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/22/08 00:00:00,06/23/08 00:00:00,19456
AmazonS3,PutObject,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/22/08 00:00:00,06/23/08 00:00:00,7
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,15
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/23/08 00:00:00,06/24/08 00:00:00,424307417
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/23/08 00:00:00,06/24/08 00:00:00,676
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/23/08 00:00:00,06/24/08 00:00:00,466381391
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,930668001
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/23/08 00:00:00,06/24/08 00:00:00,101
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/23/08 00:00:00,06/24/08 00:00:00,91041920
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,241002
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/23/08 00:00:00,06/24/08 00:00:00,86
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/23/08 00:00:00,06/24/08 00:00:00,133471
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/23/08 00:00:00,06/24/08 00:00:00,2331141400
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,524273
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/23/08 00:00:00,06/24/08 00:00:00,24735
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,99225
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/23/08 00:00:00,06/24/08 00:00:00,4786803
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/23/08 00:00:00,06/24/08 00:00:00,5697
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.momsrising.org,06/23/08 00:00:00,06/24/08 00:00:00,2243827
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/23/08 00:00:00,06/24/08 00:00:00,497688
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/23/08 00:00:00,06/24/08 00:00:00,32
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/23/08 00:00:00,06/24/08 00:00:00,56
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,58
AmazonS3,ListBucket,Requests-Tier1,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,1
AmazonS3,ListBucket,DataTransfer-Out-Bytes,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,231
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/23/08 00:00:00,06/24/08 00:00:00,11
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/23/08 00:00:00,06/24/08 00:00:00,1473726
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,06/23/08 00:00:00,06/24/08 00:00:00,1
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/23/08 00:00:00,06/24/08 00:00:00,16
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,corpwatch.org,06/23/08 00:00:00,06/24/08 00:00:00,9072
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/23/08 00:00:00,06/24/08 00:00:00,9
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/23/08 00:00:00,06/24/08 00:00:00,70
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,06/23/08 00:00:00,06/24/08 00:00:00,7
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.womenarts.org,06/23/08 00:00:00,06/24/08 00:00:00,100917
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/23/08 00:00:00,06/24/08 00:00:00,1703498
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/23/08 00:00:00,06/24/08 00:00:00,7
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/23/08 00:00:00,06/24/08 00:00:00,332089
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/23/08 00:00:00,06/24/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/23/08 00:00:00,06/24/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/23/08 00:00:00,06/24/08 00:00:00,4164469512
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/23/08 00:00:00,06/24/08 00:00:00,6293825088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/23/08 00:00:00,06/24/08 00:00:00,313473343656
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/23/08 00:00:00,06/24/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/23/08 00:00:00,06/24/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/23/08 00:00:00,06/24/08 00:00:00,901267728
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,46940075592
AmazonS3,GetObject,Requests-Tier2,quarantinewalmart.com,06/23/08 00:00:00,06/24/08 00:00:00,1
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/23/08 00:00:00,06/24/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/23/08 00:00:00,06/24/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/23/08 00:00:00,06/24/08 00:00:00,4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/23/08 00:00:00,06/24/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/23/08 00:00:00,06/24/08 00:00:00,25090860096
AmazonS3,GetObject,DataTransfer-Out-Bytes,quarantinewalmart.com,06/23/08 00:00:00,06/24/08 00:00:00,130320
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/23/08 00:00:00,06/24/08 00:00:00,2027456664
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/23/08 00:00:00,06/24/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/23/08 00:00:00,06/24/08 00:00:00,385997352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/23/08 00:00:00,06/24/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/23/08 00:00:00,06/24/08 00:00:00,1219878840
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/23/08 00:00:00,06/24/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/23/08 00:00:00,06/24/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/23/08 00:00:00,06/24/08 00:00:00,1831759752
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/23/08 00:00:00,06/24/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/23/08 00:00:00,06/24/08 00:00:00,582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/23/08 00:00:00,06/24/08 00:00:00,7130317872
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/23/08 00:00:00,06/24/08 00:00:00,9281973288
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,9
AmazonS3,DeleteObject,Requests-NoCharge,4b8545297362cfff9efe73a19b7c30d2-default,06/23/08 00:00:00,06/24/08 00:00:00,1
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/23/08 00:00:00,06/24/08 00:00:00,14
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/23/08 00:00:00,06/24/08 00:00:00,3359
AmazonS3,PutObject,Requests-Tier1,unitedforpeace.org,06/23/08 00:00:00,06/24/08 00:00:00,10
AmazonS3,PutObject,DataTransfer-In-Bytes,unitedforpeace.org,06/23/08 00:00:00,06/24/08 00:00:00,101187
AmazonS3,PutObject,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/23/08 00:00:00,06/24/08 00:00:00,3
AmazonS3,PutObject,DataTransfer-In-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/23/08 00:00:00,06/24/08 00:00:00,29696
AmazonS3,ListBucket,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/23/08 00:00:00,06/24/08 00:00:00,1
AmazonS3,ListBucket,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/23/08 00:00:00,06/24/08 00:00:00,8011
AmazonS3,ListAllMyBuckets,Requests-Tier1,,06/23/08 00:00:00,06/24/08 00:00:00,2
AmazonS3,ListAllMyBuckets,DataTransfer-Out-Bytes,,06/23/08 00:00:00,06/24/08 00:00:00,7940
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/23/08 00:00:00,06/24/08 00:00:00,1
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/23/08 00:00:00,06/24/08 00:00:00,231
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/24/08 00:00:00,06/25/08 00:00:00,19003
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/24/08 00:00:00,06/25/08 00:00:00,84257
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/24/08 00:00:00,06/25/08 00:00:00,16789
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.womenarts.org,06/24/08 00:00:00,06/25/08 00:00:00,108888
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/24/08 00:00:00,06/25/08 00:00:00,5468
AmazonS3,GetObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/24/08 00:00:00,06/25/08 00:00:00,87
AmazonS3,ListBucket,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/24/08 00:00:00,06/25/08 00:00:00,167027
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/24/08 00:00:00,06/25/08 00:00:00,413593747
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/24/08 00:00:00,06/25/08 00:00:00,603
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/24/08 00:00:00,06/25/08 00:00:00,66
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/24/08 00:00:00,06/25/08 00:00:00,419280856
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/24/08 00:00:00,06/25/08 00:00:00,803093398
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/24/08 00:00:00,06/25/08 00:00:00,23
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,06/24/08 00:00:00,06/25/08 00:00:00,9
AmazonS3,ListBucket,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/24/08 00:00:00,06/25/08 00:00:00,13
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/24/08 00:00:00,06/25/08 00:00:00,93705789
AmazonS3,GetObject,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/24/08 00:00:00,06/25/08 00:00:00,364702
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/24/08 00:00:00,06/25/08 00:00:00,154
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/24/08 00:00:00,06/25/08 00:00:00,136235
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/24/08 00:00:00,06/25/08 00:00:00,45
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/24/08 00:00:00,06/25/08 00:00:00,2122284863
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/24/08 00:00:00,06/25/08 00:00:00,5135587
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/24/08 00:00:00,06/25/08 00:00:00,14
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/24/08 00:00:00,06/25/08 00:00:00,6583211
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/24/08 00:00:00,06/25/08 00:00:00,133
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/24/08 00:00:00,06/25/08 00:00:00,80497
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/24/08 00:00:00,06/25/08 00:00:00,11
AmazonS3,PutObject,DataTransfer-In-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/24/08 00:00:00,06/25/08 00:00:00,303632
AmazonS3,PutObject,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/24/08 00:00:00,06/25/08 00:00:00,14
AmazonS3,DeleteObject,Requests-NoCharge,4b8545297362cfff9efe73a19b7c30d2-default,06/24/08 00:00:00,06/25/08 00:00:00,2
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,45
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,6
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,75282
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,1137058
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/24/08 00:00:00,06/25/08 00:00:00,570458
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/24/08 00:00:00,06/25/08 00:00:00,29
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/24/08 00:00:00,06/25/08 00:00:00,26
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,06/24/08 00:00:00,06/25/08 00:00:00,1
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,codepink4peace.org,06/24/08 00:00:00,06/25/08 00:00:00,703309
AmazonS3,ListAllMyBuckets,DataTransfer-Out-Bytes,,06/24/08 00:00:00,06/25/08 00:00:00,3970
AmazonS3,ListBucket,Requests-Tier1,stepitup2007.org,06/24/08 00:00:00,06/25/08 00:00:00,1
AmazonS3,ListAllMyBuckets,Requests-Tier1,,06/24/08 00:00:00,06/25/08 00:00:00,1
AmazonS3,ListBucket,DataTransfer-Out-Bytes,stepitup2007.org,06/24/08 00:00:00,06/25/08 00:00:00,231
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/24/08 00:00:00,06/25/08 00:00:00,4
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,unitedforpeace.org,06/24/08 00:00:00,06/25/08 00:00:00,1159111
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,06/24/08 00:00:00,06/25/08 00:00:00,2
AmazonS3,UnknownAction,Requests-NoCharge,corpwatch.org,06/24/08 00:00:00,06/25/08 00:00:00,6
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,corpwatch.org,06/24/08 00:00:00,06/25/08 00:00:00,2241
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/24/08 00:00:00,06/25/08 00:00:00,400122
AmazonS3,PutObject,DataTransfer-In-Bytes,everythingscool.org,06/24/08 00:00:00,06/25/08 00:00:00,651485
AmazonS3,PutObject,Requests-Tier1,everythingscool.org,06/24/08 00:00:00,06/25/08 00:00:00,8
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/24/08 00:00:00,06/25/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/24/08 00:00:00,06/25/08 00:00:00,25090860096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/24/08 00:00:00,06/25/08 00:00:00,2027456664
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/24/08 00:00:00,06/25/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/24/08 00:00:00,06/25/08 00:00:00,385997352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/24/08 00:00:00,06/25/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/24/08 00:00:00,06/25/08 00:00:00,1219878840
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/24/08 00:00:00,06/25/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/24/08 00:00:00,06/25/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/24/08 00:00:00,06/25/08 00:00:00,1831759752
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/24/08 00:00:00,06/25/08 00:00:00,7131560448
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/24/08 00:00:00,06/25/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/24/08 00:00:00,06/25/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/24/08 00:00:00,06/25/08 00:00:00,4164469512
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/24/08 00:00:00,06/25/08 00:00:00,6293825088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/24/08 00:00:00,06/25/08 00:00:00,313473589416
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/24/08 00:00:00,06/25/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/24/08 00:00:00,06/25/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/24/08 00:00:00,06/25/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,901267728
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/24/08 00:00:00,06/25/08 00:00:00,47020920360
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/24/08 00:00:00,06/25/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,4760112
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/24/08 00:00:00,06/25/08 00:00:00,2
AmazonS3,PutObject,DataTransfer-In-Bytes,events.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,240431
AmazonS3,PutObject,Requests-Tier1,events.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,12
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/24/08 00:00:00,06/25/08 00:00:00,17
AmazonS3,DeleteObject,Requests-NoCharge,events.radicaldesigns.org,06/24/08 00:00:00,06/25/08 00:00:00,8
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.momsrising.org,06/24/08 00:00:00,06/25/08 00:00:00,1210252
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/25/08 00:00:00,06/26/08 00:00:00,97
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/25/08 00:00:00,06/26/08 00:00:00,396593716
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/25/08 00:00:00,06/26/08 00:00:00,728695288
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/25/08 00:00:00,06/26/08 00:00:00,9
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/25/08 00:00:00,06/26/08 00:00:00,125694
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/25/08 00:00:00,06/26/08 00:00:00,92522748
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/25/08 00:00:00,06/26/08 00:00:00,18220
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/25/08 00:00:00,06/26/08 00:00:00,79041
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/25/08 00:00:00,06/26/08 00:00:00,1947683411
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/25/08 00:00:00,06/26/08 00:00:00,6435
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/25/08 00:00:00,06/26/08 00:00:00,25
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/25/08 00:00:00,06/26/08 00:00:00,2862357
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/25/08 00:00:00,06/26/08 00:00:00,536
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/25/08 00:00:00,06/26/08 00:00:00,9325
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/25/08 00:00:00,06/26/08 00:00:00,487370881
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/25/08 00:00:00,06/26/08 00:00:00,48
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,codepink4peace.org,06/25/08 00:00:00,06/26/08 00:00:00,83176319
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,06/25/08 00:00:00,06/26/08 00:00:00,9
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/25/08 00:00:00,06/26/08 00:00:00,35
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.womenarts.org,06/25/08 00:00:00,06/26/08 00:00:00,75854
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/25/08 00:00:00,06/26/08 00:00:00,16
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/25/08 00:00:00,06/26/08 00:00:00,353485
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,corpwatch.org,06/25/08 00:00:00,06/26/08 00:00:00,10027513
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/25/08 00:00:00,06/26/08 00:00:00,8
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/25/08 00:00:00,06/26/08 00:00:00,11619
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/25/08 00:00:00,06/26/08 00:00:00,287880
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/25/08 00:00:00,06/26/08 00:00:00,19
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/25/08 00:00:00,06/26/08 00:00:00,22
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/25/08 00:00:00,06/26/08 00:00:00,36
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,seiuvoice.org,06/25/08 00:00:00,06/26/08 00:00:00,2740517
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/25/08 00:00:00,06/26/08 00:00:00,884925
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/25/08 00:00:00,06/26/08 00:00:00,7
AmazonS3,HeadObject,DataTransfer-Out-Bytes,codepink4peace.org,06/25/08 00:00:00,06/26/08 00:00:00,231
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/25/08 00:00:00,06/26/08 00:00:00,337295
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,stepitup2007.org,06/25/08 00:00:00,06/26/08 00:00:00,2395
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/25/08 00:00:00,06/26/08 00:00:00,283572
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/25/08 00:00:00,06/26/08 00:00:00,11
AmazonS3,PutObject,Requests-Tier1,events.radicaldesigns.org,06/25/08 00:00:00,06/26/08 00:00:00,8
AmazonS3,PutObject,DataTransfer-In-Bytes,events.radicaldesigns.org,06/25/08 00:00:00,06/26/08 00:00:00,1996354
AmazonS3,PutObject,Requests-Tier1,unitedforpeace.org,06/25/08 00:00:00,06/26/08 00:00:00,8
AmazonS3,PutObject,DataTransfer-In-Bytes,unitedforpeace.org,06/25/08 00:00:00,06/26/08 00:00:00,909802
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/25/08 00:00:00,06/26/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/25/08 00:00:00,06/26/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/25/08 00:00:00,06/26/08 00:00:00,1831759752
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/25/08 00:00:00,06/26/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/25/08 00:00:00,06/26/08 00:00:00,582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/25/08 00:00:00,06/26/08 00:00:00,7131560448
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/25/08 00:00:00,06/26/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/25/08 00:00:00,06/26/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/25/08 00:00:00,06/26/08 00:00:00,4164469512
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/25/08 00:00:00,06/26/08 00:00:00,6293825088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/25/08 00:00:00,06/26/08 00:00:00,313473601704
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/25/08 00:00:00,06/26/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/25/08 00:00:00,06/26/08 00:00:00,16015277688
